objectid,zip_code,po_name,state,borough,st_fips,cty_fips,bld_gpostal_code,shape_leng,shape_area,x_id,geometry
148,11413,Springfield Gardens,NY,Queens,36,081,0,54283.3416367,85392925.3608,http://nyc.pediacities.com/Resource/PostalCode/11413,"list(c(-73.7336457640092, -73.7322200423314, -73.7340314100668, -73.7369739292802, -73.7419350547607, -73.7408040298593, -73.7411777119274, -73.7385774426369, -73.7395495711108, -73.7428463579773, -73.7505143090943, -73.7487128587709, -73.746549176158, -73.7464520174332, -73.7457989032518, -73.7459008333762, -73.7448799534475, -73.7446408812015, -73.7444299742461, -73.7430851230043, -73.743132557316, -73.7433855272514, -73.7474208333645, -73.7483121897007, -73.7673527314686, -73.7658236541172, -73.7661228226679, 
-73.7669613013477, -73.7665274953628, -73.7661587941845, -73.7635317085519, -73.7671295316583, -73.7667540126258, -73.7636444290036, -73.7625980053863, -73.7629335072815, -73.7622509675047, -73.7640471796422, -73.7636767611342, -73.7624859885811, -73.7563395964928, -73.7580095181868, -73.7606661302086, -73.7604237915275, -73.7607296007412, -73.7561057202444, -73.7551321930897, -73.7497299915328, -73.7481229293172, -73.7471429004689, -73.7336457640092, 40.6855418929899, 40.6851211147501, 40.6803435190814, 
40.6747944575558, 40.6668451940676, 40.6668439876772, 40.6664034491813, 40.6663771574298, 40.6652560377872, 40.6653089912785, 40.6537794167895, 40.6527032025529, 40.6525534926596, 40.6515144094757, 40.6502116849304, 40.6486282496959, 40.647062957054, 40.6463343501799, 40.6439782345062, 40.6420150777518, 40.6412980150141, 40.6406393209391, 40.64467501311, 40.6453905101733, 40.6561601470282, 40.6563038216415, 40.6585544416128, 40.6584785014941, 40.6601356605725, 40.6600851840287, 40.6662873486985, 
40.6666958511759, 40.6674330170492, 40.6671631226069, 40.6707224893445, 40.6718131832859, 40.6719431640854, 40.6728466275697, 40.6747455430555, 40.6741949977704, 40.6768029891564, 40.6792392979858, 40.6826123275334, 40.6833762328043, 40.6850983960017, 40.6867624807148, 40.6854333805085, 40.6878331515035, 40.6901308814382, 40.6896623527093, 40.6855418929899))"
149,11217,Brooklyn,NY,Brooklyn,36,047,0,22010.9653659,21648157.7324,http://nyc.pediacities.com/Resource/PostalCode/11217,"list(c(-73.9731263816696, -73.9726874588602, -73.9736481721835, -73.9733744110307, -73.9722744465748, -73.9717418098619, -73.9705659343565, -73.9724449175271, -73.9710372120815, -73.9714297287843, -73.9714391938716, -73.9711150353508, -73.9705665694351, -73.9885251889362, -73.9880802895133, -73.9912965346978, -73.9861553345848, -73.9839877688833, -73.9835726123341, -73.9814004477665, -73.9808430731184, -73.9809286333195, -73.9792854239442, -73.9795102985523, -73.9731263816696, 40.6896219120471, 40.6874152121959, 
40.6873026351752, 40.6858843937325, 40.6854427372403, 40.6826460409181, 40.6823971132909, 40.6771620256352, 40.6752198268708, 40.6745013780154, 40.6737045308214, 40.6730321820425, 40.6725697491606, 40.6795452433632, 40.6801721821619, 40.6814249011197, 40.6890179950911, 40.6881746658667, 40.6887859695103, 40.68794445853, 40.6887613795184, 40.6889032299902, 40.6882540674895, 40.6898630153427, 40.6896219120471))"
150,11238,Brooklyn,NY,Brooklyn,36,047,0,26935.19478,29429423.4614,http://nyc.pediacities.com/Resource/PostalCode/11238,"list(c(-73.9570203852342, -73.9579731602249, -73.9626213443146, -73.9609559524047, -73.9624689060484, -73.9692460350263, -73.9696500952962, -73.9696533759972, -73.9700421776445, -73.9700152200832, -73.9704159073385, -73.9709834614048, -73.9713196771833, -73.9714722834191, -73.9710372120815, -73.9724449175271, -73.9705659343565, -73.9717418098619, -73.9722744465748, -73.9733744110307, -73.9736481721835, -73.9572738622535, -73.9551630669633, -73.9570203852342, 40.6732939245957, 40.6706572921663, 40.6716293411762, 
40.6632850761075, 40.663187629626, 40.6727406042927, 40.6725154603226, 40.6727368258344, 40.6726828734066, 40.6724898166363, 40.6725084349605, 40.6728695501155, 40.6733574326663, 40.6742636913361, 40.6752198268708, 40.6771620256352, 40.6823971132909, 40.6826460409181, 40.6854427372403, 40.6858843937325, 40.6873026351752, 40.6891922002017, 40.678520747126, 40.6732939245957))"
151,11231,Brooklyn,NY,Brooklyn,36,047,0,45956.5306211,39379691.3731,http://nyc.pediacities.com/Resource/PostalCode/11231,"list(c(-73.989991983626, -73.9912965346978, -73.9880802895133, -73.9893192830013, -73.9894112283744, -73.9907088251079, -73.9940182748427, -73.9947536738627, -73.9953831243481, -73.9987061499543, -74.0002241441241, -74.0010884262046, -74.0014246657265, -74.0022251767132, -74.0027891640223, -74.003168660603, -74.0046881452033, -74.0060590356657, -74.0047626014172, -74.0053243973184, -74.0065658855473, -74.0068801057512, -74.0075844488724, -74.0077528998071, -74.0070852838392, -74.0098308722911, -74.0115456958384, 
-74.0160203352091, -74.0158887717762, -74.0122865434704, -74.0109230895741, -74.0104070216882, -74.0104063731095, -74.0108958719858, -74.0108788298553, -74.011553147277, -74.0117166414162, -74.0116143464696, -74.0119346617945, -74.0132849085145, -74.0134312445939, -74.013308689181, -74.0135448770547, -74.0139115624248, -74.0143771367516, -74.013891125373, -74.0143277936387, -74.0130081397764, -74.0133700220872, -74.0150875564537, -74.0163982925506, -74.0146234950342, -74.0149258277422, -74.0181258592347, 
-74.018869719609, -74.0172357912724, -74.0182129818078, -74.017986324308, -74.0181974845616, -74.017835507208, -74.018150291421, -74.0192288432163, -74.0184082768551, -74.0186543341137, -74.0180209165002, -74.0180451740113, -74.0197296665813, -74.0199578900102, -74.0191492553063, -74.0192100885991, -74.0195318004078, -74.0183862302542, -74.0183511224042, -74.0186524217279, -74.0195597788296, -74.0193147318127, -74.0189830862708, -74.0178102841802, -74.0174296531965, -74.0166067050627, -74.0127674340752, 
-74.0121200528754, -74.0141219850018, -74.0135976645645, -74.0138738153338, -74.0130266104722, -74.0096665702997, -74.0107868538003, -74.0117490883662, -74.0121216802173, -74.0083753684986, -74.007770593183, -74.0074065741336, -74.0048524151834, -74.0034897082142, -73.994408013651, -73.9945780642188, -73.989991983626, 40.6833188652359, 40.6814249011197, 40.6801721821619, 40.6783457697127, 40.677360870102, 40.6757985198214, 40.6761825685938, 40.6759839374104, 40.6755736205056, 40.6717800494551, 40.6687450404538, 
40.6690063381201, 40.6683514308972, 40.6685626836596, 40.6673947133826, 40.6672897241354, 40.6678289307607, 40.6680395558708, 40.6707325291909, 40.6709147391505, 40.6685607969251, 40.6685560661643, 40.6671095902124, 40.667151903223, 40.6685538132279, 40.6685106279585, 40.6650803202899, 40.6646745735814, 40.6654081980654, 40.6657289914324, 40.668593147242, 40.6688347367742, 40.6689756918307, 40.6692455832456, 40.6697396454778, 40.6697430926478, 40.6702505859014, 40.6703013466208, 40.6708450540264, 
40.6708687309659, 40.6709422185395, 40.6711360407904, 40.6712377579481, 40.6711310301436, 40.6714120930701, 40.6718355885643, 40.672186208247, 40.6733409542078, 40.6735796374657, 40.6721036041154, 40.6729017413664, 40.6744268407796, 40.6746467131094, 40.6719257415384, 40.6722394325838, 40.6735598441552, 40.6745285991374, 40.6748110452857, 40.6749423215649, 40.6752498752684, 40.675461914402, 40.6746762254546, 40.6755501004568, 40.6758268772845, 40.6760837969566, 40.6765632443245, 40.6765812203352, 
40.6770302793687, 40.6771620036005, 40.6777126221443, 40.677800665326, 40.6778900419559, 40.6786535983512, 40.6789739646651, 40.6789981882216, 40.6796082723187, 40.6798984543377, 40.6806123543901, 40.6806702337991, 40.6813197145383, 40.6836054778903, 40.6829082348909, 40.6817072791242, 40.6812088599471, 40.6810190282991, 40.6804187283512, 40.6832807342459, 40.6843493826187, 40.683771742003, 40.6841167307599, 40.6863926996216, 40.6862770773757, 40.6864010931045, 40.6856681488881, 40.6884177921679, 
40.6854525170299, 40.6851001586367, 40.6833188652359))"
152,11422,Rosedale,NY,Queens,36,081,0,55579.1712169,60091178.9547,http://nyc.pediacities.com/Resource/PostalCode/11422,"list(c(-73.7247644630108, -73.7246102894259, -73.7245168870971, -73.7243297180689, -73.7252053057229, -73.7263251777159, -73.726449410498, -73.7264440160023, -73.7270941062554, -73.7281491626185, -73.7281319134186, -73.7278017984511, -73.7277547910621, -73.7281036820716, -73.7276214172633, -73.7268088175252, -73.7252050572732, -73.7251285091304, -73.7241166982325, -73.7235273694989, -73.7231831242476, -73.7235250630656, -73.7243165732301, -73.7253503932943, -73.730908007171, -73.7353446539813, -73.740934638801, 
-73.7418575427841, -73.742252229184, -73.7419067726985, -73.7426050640099, -73.7411891992429, -73.7399512550176, -73.7414049522925, -73.7423397763019, -73.7427311362125, -73.7425176584602, -73.7413359209293, -73.7412441068947, -73.7414239937562, -73.7423879669867, -73.7429610095201, -73.7443449894355, -73.7445730358619, -73.7448202839651, -73.7453049064174, -73.7462427402911, -73.7466763929056, -73.7467977664607, -73.7464413600702, -73.7451682857212, -73.7452900150456, -73.7456330756261, -73.7455403750203, 
-73.7463903537881, -73.7469106008926, -73.7474262938452, -73.7471834416785, -73.7459743359136, -73.7452178720705, -73.7447202917705, -73.7433855272514, -73.743132557316, -73.7430851230043, -73.7444299742461, -73.7446408812015, -73.7448799534475, -73.7459008333762, -73.7457989032518, -73.7464520174332, -73.746549176158, -73.7487128587709, -73.7505143090943, -73.7428463579773, -73.7395495711108, -73.7385774426369, -73.7411777119274, -73.7408040298593, -73.7419350547607, -73.7369739292802, -73.734941104336, 
-73.7340314100668, -73.7322200423314, -73.7267514624181, -73.726079458328, -73.725552737647, -73.7247644630108, 40.6874299984438, 40.6874174789005, 40.6819036097502, 40.6794649773225, 40.6764736953049, 40.6737290432029, 40.6724237096652, 40.6669509243122, 40.666282402101, 40.666309851791, 40.6654288140991, 40.6646951008861, 40.6639809598329, 40.6624664125421, 40.6610827742978, 40.6597924280013, 40.6591530462728, 40.6579259907623, 40.6559940070584, 40.6544714365461, 40.6527970908373, 40.6522738159521, 
40.6517950335788, 40.651949480825, 40.6502394500153, 40.6496753544247, 40.6472756017426, 40.6426365616285, 40.641971146958, 40.6411501044128, 40.639861149846, 40.6381453365012, 40.6351832886777, 40.6348926860155, 40.6349177695531, 40.6351024389834, 40.6357223196405, 40.637144179153, 40.6374886008248, 40.6377647086041, 40.6380655603023, 40.6380668426691, 40.6373367225008, 40.6375613621668, 40.6371967600099, 40.6371448711209, 40.636402329436, 40.6365663774764, 40.6368251200112, 40.6372573482363, 40.6380239467325, 
40.6383193401773, 40.6381329836001, 40.6379081170428, 40.6374587582922, 40.6369013572158, 40.6368693536805, 40.638076203671, 40.6387857801932, 40.6394274497252, 40.6419743127362, 40.6406393209391, 40.6412980150141, 40.6420150777518, 40.6439782345062, 40.6463343501799, 40.647062957054, 40.6486282496959, 40.6502116849304, 40.6515144094757, 40.6525534926596, 40.6527032025529, 40.6537794167895, 40.6653089912785, 40.6652560377872, 40.6663771574298, 40.6664034491813, 40.6668439876772, 40.6668451940676, 
40.6747944575558, 40.6785871811357, 40.6803435190814, 40.6851211147501, 40.6834616802553, 40.6861959675919, 40.6868972526214, 40.6874299984438))"
153,11420,South Ozone Park,NY,Queens,36,081,0,33734.9612334,61879568.3726,http://nyc.pediacities.com/Resource/PostalCode/11420,"list(c(-73.8079543019673, -73.8015531026392, -73.8012652485589, -73.8012846887921, -73.8015031971416, -73.8021560765857, -73.8061441867184, -73.8074927097002, -73.8078578100428, -73.8096014886285, -73.8102289589514, -73.8106587661678, -73.8110647034294, -73.8121023035367, -73.8116593990136, -73.8111693161561, -73.8124452530585, -73.8150589783226, -73.8174800658615, -73.8253692913905, -73.8272167988418, -73.8322458944193, -73.8329061966904, -73.833392636153, -73.8372493819586, -73.8363299943492, -73.8356896250524, 
-73.8320419686235, -73.8310826987481, -73.831745757194, -73.8137791026619, -73.810472257816, -73.8079543019673, 40.6870730756068, 40.673779708291, 40.6723031427069, 40.6691676205984, 40.6674257892099, 40.6652449782844, 40.6649118980794, 40.6606785339996, 40.6605479235696, 40.6608756832355, 40.6607597931998, 40.6604389578309, 40.6609035886506, 40.6611169586934, 40.6625991287815, 40.663173827651, 40.6627692608426, 40.6624757750749, 40.6628996725559, 40.6637523217518, 40.6645140355633, 40.6652946862773, 
40.66665129082, 40.6667843381818, 40.6746342708867, 40.6749220450735, 40.6761390969912, 40.6750978578048, 40.6781513958478, 40.6795373125471, 40.6846337280773, 40.6862006378007, 40.6870730756068))"
154,11417,Ozone Park,NY,Queens,36,081,0,26925.0068371,31099087.1084,http://nyc.pediacities.com/Resource/PostalCode/11417,"list(c(-73.8342654471762, -73.8335241312377, -73.83378994064, -73.8310826987481, -73.8320419686235, -73.8356896250524, -73.8363299943492, -73.8372493819586, -73.833392636153, -73.8350858558585, -73.8374431017236, -73.8407173422219, -73.8454495888333, -73.8499535573943, -73.8568602847858, -73.8582515278885, -73.8613186300891, -73.8623458032777, -73.8539238905089, -73.8468006429117, -73.8342654471762, 40.6853273581958, 40.6838061666808, 40.6836932363601, 40.6781513958478, 40.6750978578048, 40.6761390969912, 
40.6749220450735, 40.6746342708867, 40.6667843381818, 40.6672013266071, 40.6674043623521, 40.6682573484157, 40.669708741133, 40.6714261301486, 40.6734924052522, 40.6741356338681, 40.6750212831676, 40.6791647982965, 40.6796861698389, 40.6818350215038, 40.6853273581958))"
155,11215,Brooklyn,NY,Brooklyn,36,047,0,37186.6294,61922821.7464,http://nyc.pediacities.com/Resource/PostalCode/11215,"list(c(-73.9885251889362, -73.9704159073385, -73.9700152200832, -73.9700421776445, -73.9696533759972, -73.9696500952962, -73.9692460350263, -73.9623823142976, -73.9629610757479, -73.9630746515455, -73.9619002794954, -73.9716215704268, -73.9717909324122, -73.9722781659644, -73.9727331533693, -73.9726598571766, -73.9723290081581, -73.9742178305086, -73.974536968195, -73.9751573791807, -73.9773080673341, -73.979512662002, -73.9817956772483, -73.9884287214327, -73.9902237070153, -73.9945878951117, -73.9922549397374, 
-73.9966852735006, -73.996290733581, -73.9963336932313, -73.9987061499543, -73.9959903020788, -73.9948539002082, -73.9941311547288, -73.9931524959012, -73.9907088251079, -73.9894112283744, -73.9893192830013, -73.9885251889362, 40.6795452433632, 40.6725084349605, 40.6724898166363, 40.6726828734066, 40.6727368258344, 40.6725154603226, 40.6727406042927, 40.6630654562191, 40.6625302591862, 40.6620839034537, 40.6548709794055, 40.6510807821158, 40.6507062832529, 40.6506019443971, 40.6509370339631, 40.6512576719167, 
40.6514449022192, 40.6579352821748, 40.6583858682717, 40.6587228160861, 40.6561494106025, 40.6574788900151, 40.6552461127883, 40.6592498729093, 40.6576047460114, 40.6602279499465, 40.6624687631666, 40.6651424003924, 40.6664651381091, 40.667847115056, 40.6717800494551, 40.6749540656305, 40.6759352502019, 40.6761700626549, 40.6761784581027, 40.6757985198214, 40.677360870102, 40.6783457697127, 40.6795452433632))"
156,11414,Howard Beach,NY,Queens,36,081,0,62132.6365951,63974665.2952,http://nyc.pediacities.com/Resource/PostalCode/11414,"list(c(-73.833392636153, -73.8329061966904, -73.8307138724162, -73.8306623160061, -73.8292399557204, -73.8266751569648, -73.8284489587321, -73.829160591381, -73.8293478554163, -73.829859883284, -73.830136843582, -73.8306832478446, -73.8309367982587, -73.8313043953224, -73.8312776870008, -73.8315980308584, -73.8313940088542, -73.8314756326869, -73.8320606950719, -73.8321726846534, -73.8328896066487, -73.8327656532939, -73.8321102513054, -73.8319377663119, -73.8326003540472, -73.8323847931337, -73.8322951357327, 
-73.8323167540346, -73.8318882596352, -73.8317169538262, -73.8317573126353, -73.8311039692242, -73.8311425048126, -73.8333821118626, -73.832458397219, -73.8324868076129, -73.8322252900041, -73.8312380630712, -73.8313608281012, -73.8312179312046, -73.8314502686804, -73.8336375948413, -73.8352193772453, -73.8354787692599, -73.8355780136886, -73.8362091416102, -73.8360887733297, -73.8365679953395, -73.8375025169553, -73.8388205676488, -73.8386182513896, -73.8388215448938, -73.8388804379222, -73.8381013091568, 
-73.8381338115046, -73.8385162500922, -73.8397008628437, -73.8396483291744, -73.8399927855705, -73.8359244599792, -73.8400999420681, -73.8406546770312, -73.8469979358628, -73.8489993430029, -73.850247727687, -73.8517473344248, -73.8523268983785, -73.8523247224505, -73.8519800203051, -73.8520964316654, -73.8519876043013, -73.851571774379, -73.850905576611, -73.850782351644, -73.8505810922747, -73.8505867291046, -73.8503766423996, -73.8504221637304, -73.8492578045573, -73.8493979654212, -73.8500423217129, 
-73.8506903927118, -73.8514092821959, -73.8524956769452, -73.8559300626488, -73.8560016680407, -73.8563454310973, -73.856374549829, -73.8565519628141, -73.8566324481792, -73.8569352521369, -73.8577116537713, -73.8583140977687, -73.858532372346, -73.8591701798144, -73.8593635232546, -73.8600603136282, -73.8617032704188, -73.861686449441, -73.863000269967, -73.8634691653014, -73.8618153656062, -73.8608022075989, -73.8608155049672, -73.8612645830718, -73.8612249759569, -73.8608531856482, -73.8603165317672, 
-73.8597218223515, -73.8590229988178, -73.8590180235425, -73.8583501513384, -73.8561435825855, -73.8556847223303, -73.8564479192352, -73.8570911025524, -73.8572674390807, -73.8576332259874, -73.8603893796838, -73.8613186300891, -73.8582515278885, -73.8568602847858, -73.8499535573943, -73.8454495888333, -73.8407173422219, -73.8374431017236, -73.8350858558585, -73.833392636153, 40.6667843381818, 40.66665129082, 40.6622554367876, 40.6613734674354, 40.6582650974068, 40.6489674612022, 40.6492917799562, 
40.6498208182037, 40.650201842953, 40.6504500525233, 40.6510846245926, 40.6513401556168, 40.6516429409097, 40.6526554127489, 40.6533799094521, 40.6533969574847, 40.6535018301778, 40.6538446206247, 40.654047522173, 40.654921546295, 40.6572695548627, 40.6575589769253, 40.6561217069035, 40.6561709898307, 40.657826605571, 40.6579409690636, 40.6577716111666, 40.6579713893631, 40.6580775491687, 40.6577885663691, 40.6580577273113, 40.6582328400781, 40.6583926837286, 40.6580527999864, 40.654703153904, 40.6541906119294, 
40.6537143417056, 40.6500984572886, 40.6500826549495, 40.6493152578857, 40.6482169389423, 40.6481210621688, 40.6483249548696, 40.6486214367751, 40.6491245673168, 40.649677848127, 40.6497983065814, 40.6519140645582, 40.6552191063611, 40.6608905344609, 40.6610549375126, 40.6611291694734, 40.6613981538216, 40.661576324169, 40.6620693773089, 40.6623894761648, 40.6622541895114, 40.6620126910796, 40.661893399164, 40.645511915419, 40.6452666761698, 40.6450437039669, 40.6444332209943, 40.6444400924806, 40.6448090305325, 
40.6459091189524, 40.6468731355619, 40.6472729344303, 40.6481976953554, 40.6484639421769, 40.6487159267636, 40.6491081503768, 40.6491681844545, 40.6498064078793, 40.6498617914433, 40.650337705853, 40.6502742046058, 40.650476631103, 40.651031827817, 40.65143498456, 40.6514639280858, 40.6509881636091, 40.6510243373318, 40.6504645865414, 40.6511461146627, 40.6513193173331, 40.651397095462, 40.652122232968, 40.6522307228178, 40.6526950215355, 40.6528190172546, 40.6527379737717, 40.6530185580912, 40.6536880631956, 
40.6544542810384, 40.6549628268124, 40.6555930343963, 40.6566487744354, 40.6579859080102, 40.6574299229276, 40.6580711457512, 40.6588944197348, 40.6591602412574, 40.6594202719282, 40.6596968636322, 40.6599630511923, 40.6600947115821, 40.6599946971352, 40.660457383383, 40.660561912111, 40.6611272293287, 40.6611912830201, 40.6638056518422, 40.6638676576477, 40.6670155768287, 40.6684292237577, 40.6702553051081, 40.6716562092103, 40.6712687870068, 40.6750212831676, 40.6741356338681, 40.6734924052522, 
40.6714261301486, 40.669708741133, 40.6682573484157, 40.6674043623521, 40.6672013266071, 40.6667843381818))"
157,11231,Brooklyn,NY,Brooklyn,36,047,0,5642.3686318,701979.385187,http://nyc.pediacities.com/Resource/PostalCode/11231,"list(c(-74.0165795459643, -74.0172574308153, -74.0178642034158, -74.0187652391368, -74.0191295171594, -74.0175736048982, -74.017378419979, -74.0172445527732, -74.0167542852102, -74.0168803140143, -74.0168394939759, -74.0166864329803, -74.0165161718591, -74.0165795459643, 40.6647622712417, 40.6650944268233, 40.6658299350438, 40.671185071469, 40.6716137675212, 40.671049063925, 40.6690433206006, 40.6689569074609, 40.6659561202411, 40.6659238453383, 40.6654327450656, 40.6649546654371, 40.6648808828174, 
40.6647622712417))"
158,11232,Brooklyn,NY,Brooklyn,36,047,0,64230.9972726,55879065.1487,http://nyc.pediacities.com/Resource/PostalCode/11232,"list(c(-73.9984094176705, -73.9963336932313, -73.996290733581, -73.9966852735006, -73.9922549397374, -73.9945878951117, -73.9902237070153, -73.9884287214327, -73.9817956772483, -73.9802911503537, -73.9818053370777, -73.9882887633673, -73.9890587148232, -73.9939273740747, -73.9980102128648, -74.01343051271, -74.0186733281678, -74.0244918173525, -74.0238897509664, -74.0230542054787, -74.02267953718, -74.0215332336718, -74.0210194520354, -74.0209569654999, -74.0240685013443, -74.0238996605516, -74.021841691623, 
-74.0211294600755, -74.0235409522364, -74.0219041800038, -74.0213300016408, -74.0212152906595, -74.0222459576053, -74.0221718146792, -74.0209495178167, -74.02010077393, -74.0206013649608, -74.0204423468054, -74.0193018665924, -74.0190572135149, -74.0212363303334, -74.01788559014, -74.0172666887407, -74.0172249797527, -74.0169363722322, -74.01702467184, -74.0159359599828, -74.0156536353856, -74.0151159337225, -74.0143842776696, -74.0142637856679, -74.0151087109423, -74.0144477455449, -74.0174402506975, 
-74.0155978777342, -74.013995662241, -74.0136655965282, -74.0119125089989, -74.01150059785, -74.0145810244318, -74.0128322152209, -74.008472631367, -74.0076690053634, -74.0076627936023, -74.0102853063445, -74.0103979075776, -74.0097810226649, -74.0086956035417, -74.0062181172879, -74.0057052449293, -74.0044504270073, -74.0043079889161, -74.0063049352438, -74.0059853084793, -74.0038105637619, -74.0035329318584, -74.0059296675509, -74.005641928554, -74.0036288173948, -74.0034140216751, -74.00457013074, 
-74.0043675401398, -74.0041727180812, -74.0051991482561, -74.0051542951799, -74.0048529311667, -74.0011258076206, -74.0006557690338, -74.0046714899765, -74.0038613426032, -74.0000908963603, -73.9995199106928, -74.0029014476548, -74.002272736488, -74.00159870085, -74.0012147012138, -74.0014425915825, -74.0006754111103, -74.0000973276686, -73.9993244387963, -73.9990722458085, -73.9990628653445, -73.9986584366581, -73.9989190362873, -73.9986283698669, -73.9985240689, -73.9984094176705, 40.671310337875, 
40.667847115056, 40.6664651381091, 40.6651424003924, 40.6624687631666, 40.6602279499465, 40.6576047460114, 40.6592498729093, 40.6552461127883, 40.6472971840295, 40.647127813816, 40.6445955880529, 40.6441192627949, 40.6470665400827, 40.6431470173405, 40.6524537982711, 40.6474126708349, 40.6509206061856, 40.6514879417341, 40.6509776098251, 40.6513493818924, 40.6506769940356, 40.6510497754358, 40.6512925636355, 40.6532887553813, 40.6533732879205, 40.6522488448224, 40.6528192124349, 40.6543930904153, 
40.6535600977209, 40.6539670565885, 40.6542446459994, 40.6549068149044, 40.6551112222736, 40.6544365201661, 40.6548948024789, 40.6544068569829, 40.6542421564636, 40.6541295304216, 40.6543253013134, 40.6559271780322, 40.6541746906782, 40.6547671922161, 40.655182009932, 40.6554583395085, 40.6555398592795, 40.6565674168203, 40.6564056146976, 40.6569865478997, 40.6565657185433, 40.6566730094196, 40.6572251614875, 40.6576088404377, 40.659430630099, 40.6607265686213, 40.6598081047394, 40.6600135243253, 
40.6589475733793, 40.6593414310149, 40.6612105764884, 40.6622222330929, 40.6596241931479, 40.6604390035333, 40.6606448079733, 40.6623214161286, 40.6625423881881, 40.6631273815954, 40.6633333276585, 40.6618978862068, 40.6622756766615, 40.6615304152431, 40.6616487485105, 40.6628293187496, 40.6631279604965, 40.6619069945168, 40.6621818931756, 40.6636315869323, 40.6639066784537, 40.6627466669549, 40.6629817118574, 40.6636953001584, 40.6639585315824, 40.6639663066659, 40.6645745085081, 40.6648823645257, 
40.6650601845113, 40.6628913812063, 40.6633787180764, 40.6658529612079, 40.6661448475425, 40.6638591569599, 40.6643892123509, 40.6664794101814, 40.6668019908766, 40.666784599751, 40.6670191725926, 40.6671645609283, 40.6675472178282, 40.6674173915211, 40.6681294120076, 40.6684454993347, 40.669092443145, 40.6694948786181, 40.6696768152044, 40.6713746383856, 40.6714918247495, 40.671310337875))"
